date,prec,tmin,tmax,tmean,dewmean,sst
2021-05-20,1.46,14.3179,24.6302,18.8162,13.6745,19.0135
2021-05-21,2.8875,14.7049,24.381,19.0428,14.1448,18.9138
2021-05-22,4.2393,15.0868,24.1891,19.1944,14.196,18.8928
2021-05-23,9.2324,15.1765,23.1253,18.7244,14.2292,18.9777
2021-05-24,10.4699,15.0455,21.3978,17.7759,14.3606,19.0396
2021-05-25,4.8832,14.4516,21.989,17.5528,13.8755,18.9392
2021-05-26,2.3584,14.1804,23.3412,18.1915,14.2221,18.8095
2021-05-27,0.7701,14.5617,24.5292,18.8728,14.4256,18.85
2021-05-28,0.5273,14.1985,24.851,19.0164,14.4515,18.7969
2021-05-29,0.7118,14.2941,25.1411,19.1658,14.6223,18.7909
2021-05-30,5.8001,14.8596,23.3054,18.7369,14.9009,18.7772
2021-05-31,12.4318,14.6269,21.4902,17.7375,14.6331,18.7075
2021-06-01,1.6325,14.7147,23.5662,18.4972,14.5259,18.6707
2021-06-02,1.7202,14.6064,24.1252,18.8564,14.0305,18.6512
2021-06-03,7.3097,14.8216,22.589,18.3834,14.4568,18.601
2021-06-04,5.3894,15.2569,22.1135,18.2989,14.8097,18.6646
2021-06-05,2.8506,14.3183,23.6043,18.3328,14.4674,18.5934
2021-06-06,6.0558,14.7305,21.8206,17.8404,13.8601,18.5678
2021-06-07,4.6408,14.7933,23.1108,18.2348,13.344,18.6031
2021-06-08,4.785,14.6982,23.2496,18.2807,13.2461,18.8697
2021-06-09,2.2008,14.408,24.0541,18.7321,13.4839,18.8363
2021-06-10,1.5241,14.12,24.2579,18.6336,13.296,18.7807
2021-06-11,7.3408,14.2555,22.7639,18.2419,13.7743,18.7695
2021-06-12,8.0179,14.3971,21.483,17.4007,12.9568,18.7627
2021-06-13,3.0665,14.2775,21.8983,17.4653,12.2941,18.8276
2021-06-14,1.4568,13.2161,23.5887,17.82,12.4661,18.7875
2021-06-15,3.5029,14.6218,22.8837,18.1775,13.6674,18.8177
2021-06-16,4.1824,14.6076,22.0803,17.8485,13.8278,18.8513
2021-06-17,3.2484,14.3081,21.9303,17.7335,13.9654,18.8208
2021-06-18,6.015,14.4006,21.1314,17.4537,13.8268,18.5553
2021-06-19,5.3085,14.3754,21.7042,17.54,13.6388,18.4167
2021-06-20,4.6744,14.3141,21.0787,17.4204,13.788,18.3366
2021-06-21,3.4478,14.0438,22.5948,17.777,13.6269,18.269
2021-06-22,3.0409,14.4529,23.0625,18.1087,13.8614,18.2366
2021-06-23,1.2841,13.7788,23.7844,18.1833,13.6361,18.3541
2021-06-24,0.992,13.6016,24.1821,18.3887,12.7599,18.3241
2021-06-25,2.0662,13.6744,23.9672,18.3303,12.9599,18.1944
2021-06-26,2.2244,13.6096,24.0078,18.3604,13.0536,18.0914
2021-06-27,2.8697,13.2405,23.7053,18.0513,13.1208,17.9888
2021-06-28,8.9996,13.6328,22.0133,17.4174,13.1287,17.9389
2021-06-29,9.0971,12.787,19.7812,16.0628,11.6426,17.7705
2021-06-30,2.4553,11.6511,19.2263,14.9411,9.2251,17.6523
2021-07-01,0.3325,10.8727,21.6902,15.7172,9.1978,17.6411
2021-07-02,0.1334,10.7465,22.3068,16.1227,9.1304,17.6145
2021-07-03,0.3377,11.7216,22.9996,16.9407,9.3973,17.6885
2021-07-04,0.2409,11.7413,23.0382,17.0754,9.4846,17.7156
2021-07-05,0.324,12.0979,24.0343,17.5045,10.4026,17.7412
2021-07-06,0.779,12.4084,24.2028,17.7426,10.9758,17.8097
2021-07-07,0.8591,12.4397,24.1601,17.8842,11.3056,17.8727
2021-07-08,2.6847,12.8375,23.7814,17.9085,11.856,17.7938
2021-07-09,4.0637,13.2047,23.1485,17.7029,12.3229,17.7038
2021-07-10,5.0231,13.563,23.0335,17.9161,12.5138,17.7385
2021-07-11,4.8632,13.9815,22.8574,17.8091,13.1878,17.7814
2021-07-12,4.5434,14.0382,22.6215,17.775,13.464,17.8176
2021-07-13,1.4969,13.7512,24.1085,18.3241,13.4108,17.8551
2021-07-14,1.7736,13.9452,24.34,18.7064,13.6347,17.8516
2021-07-15,1.2015,13.981,24.7154,18.7732,13.399,17.8757
2021-07-16,2.0467,13.6728,23.6523,18.4173,13.369,17.8621
2021-07-17,3.4288,14.514,23.5832,18.4858,12.9678,17.7271
2021-07-18,10.6197,14.718,22.2393,17.9634,13.419,17.7106
2021-07-19,8.0332,13.9372,21.0,17.0692,12.4857,17.725
2021-07-20,2.6052,13.3258,22.1112,17.2277,11.8511,17.7379
2021-07-21,1.1357,12.7686,23.0122,17.4511,11.3877,17.7995
2021-07-22,0.8919,12.7438,23.8883,17.888,11.8805,17.7368
2021-07-23,0.5086,12.6616,24.6075,18.2009,11.7918,17.7173
2021-07-24,0.3742,13.3409,24.8568,18.5694,11.9426,17.7007
2021-07-25,1.089,13.6533,24.0595,18.3624,12.2975,17.7408
2021-07-26,1.8428,13.2353,24.4666,18.2046,12.6486,17.8188
2021-07-27,1.5232,13.7238,24.4563,18.5116,13.1904,17.7841
2021-07-28,2.7057,13.6899,23.0334,17.7481,12.8135,17.5867
2021-07-29,5.966,13.2773,20.525,16.526,11.3919,17.4249
2021-07-30,1.2839,12.2397,20.7219,15.9976,10.3888,17.3733
2021-07-31,0.4557,12.1684,22.3569,16.6702,11.0666,17.4592
2021-08-01,1.4302,13.2853,22.1583,17.4084,12.2908,17.359
2021-08-02,1.9513,13.5127,22.5847,17.5249,12.3287,17.3114
2021-08-03,0.9669,12.5894,23.2792,17.4406,11.5681,17.2844
2021-08-04,0.5888,12.0068,23.5895,17.3982,11.1192,17.2901
2021-08-05,0.1935,11.965,24.5996,17.7469,10.8737,17.2767
2021-08-06,0.2647,11.9539,24.9069,17.9944,11.0298,17.1743
2021-08-07,0.2925,12.636,25.3147,18.5059,11.5848,17.1203
2021-08-08,0.531,12.8474,25.6627,18.8295,11.8402,16.9913
2021-08-09,1.4707,13.4021,25.1178,18.87,12.2854,16.7438
2021-08-10,2.104,14.227,24.4219,18.959,12.9915,16.6674
2021-08-11,2.4181,14.063,23.2754,18.2221,12.9604,16.4604
2021-08-12,2.4088,14.1451,22.9206,18.0144,12.5583,16.3304
2021-08-13,2.0475,13.989,23.1463,18.0643,12.1524,16.3795
2021-08-14,1.9347,14.4339,24.3464,18.6849,13.0581,16.4937
2021-08-15,2.8143,14.3246,24.212,18.6903,13.227,16.5259
2021-08-16,1.9081,13.974,24.5485,18.6273,12.6285,16.5517
2021-08-17,1.2329,14.0265,25.4615,19.1573,12.549,16.6107
2021-08-18,2.1273,14.5777,25.2917,19.3543,12.9064,16.6439
2021-08-19,1.3506,14.2537,25.2086,19.186,12.6278,16.6407
2021-08-20,0.9111,14.0069,26.2349,19.3752,12.1211,16.6256
2021-08-21,2.9567,14.3247,24.6242,19.0486,13.0491,16.5834
2021-08-22,2.7794,14.1255,25.3062,19.0745,12.9881,16.5295
2021-08-23,0.8203,14.378,26.5732,19.7586,12.9277,16.5807
2021-08-24,1.4136,15.2075,26.5904,20.0738,13.5148,16.5947
2021-08-25,1.5667,14.9123,26.0016,19.884,13.4828,16.5798
2021-08-26,4.036,15.4229,25.1883,19.5556,13.8923,16.4833
2021-08-27,3.4727,14.6741,24.6058,19.1238,13.6614,16.4268
2021-08-28,4.5557,14.4905,23.7122,18.5453,12.9233,16.4397
2021-08-29,5.4749,14.5948,23.0696,18.2807,13.3125,16.5139
2021-08-30,5.826,14.8722,22.9792,18.1242,12.9977,16.5141
2021-08-31,1.6635,14.2104,24.8332,18.5957,12.9079,16.4776
2021-09-01,1.3884,14.3312,25.4638,19.1799,13.1276,16.4302
2021-09-02,1.8863,14.8354,25.5171,19.6523,13.5373,16.4397
2021-09-03,1.7679,14.7426,26.3351,19.9281,13.9948,16.5034
2021-09-04,1.7044,15.1559,26.4583,20.1981,13.7743,16.635
2021-09-05,4.6682,15.2697,25.6652,19.8862,14.6166,16.6158
2021-09-06,8.2589,15.173,22.4735,18.3486,14.5026,16.592
2021-09-07,3.2401,14.5481,23.9944,18.4935,14.4281,16.6265
2021-09-08,2.4119,14.4612,25.5951,19.3171,14.2172,16.5657
2021-09-09,5.3488,15.3709,24.917,19.4153,14.5749,16.4696
2021-09-10,7.8293,14.244,22.6114,18.0332,13.5399,16.4709
2021-09-11,6.6157,14.355,22.3878,17.747,13.8816,16.5048
2021-09-12,4.4271,14.473,24.5755,18.7562,14.0435,16.5318
2021-09-13,1.3144,14.9295,25.3654,19.3732,14.214,16.4698
2021-09-14,1.2208,15.1281,25.9839,19.8936,14.1674,16.4154
2021-09-15,5.2509,15.4845,24.8213,19.5127,14.6986,16.4361
2021-09-16,10.022,15.0173,22.658,18.3943,14.6516,16.5302
2021-09-17,5.5429,14.9982,23.1431,18.3896,14.4797,16.5776
2021-09-18,1.7796,14.2718,25.2035,19.1441,14.0958,16.5726
2021-09-19,1.7418,15.3789,25.9243,19.8968,14.6494,16.4909
2021-09-20,2.9928,14.8641,25.5749,19.6097,14.6561,16.5471
2021-09-21,8.1436,15.0486,23.1548,18.8572,14.9718,16.5685
2021-09-22,9.156,15.382,22.5069,18.1069,14.9486,16.5909
2021-09-23,3.0553,14.9573,23.5582,18.2707,14.654,16.6303
2021-09-24,2.448,14.4702,23.6143,18.3255,13.9815,16.6779
2021-09-25,5.1441,15.1186,23.8355,18.7966,14.5405,16.7033
2021-09-26,1.6604,14.8112,25.193,19.2724,14.1877,16.8044
2021-09-27,1.2097,14.4449,25.964,19.862,14.2239,17.0478
2021-09-28,1.9245,15.232,26.0815,19.9621,14.0336,17.0272
2021-09-29,5.4339,15.1315,23.7043,18.9849,14.0984,16.958
2021-09-30,2.8844,15.0485,24.4766,19.058,14.2083,16.8897
2021-10-01,2.4378,14.8487,25.87,19.6724,14.4325,17.0142
2021-10-02,4.0138,15.5688,25.723,19.9764,14.7893,17.0105
2021-10-03,4.7959,15.2553,25.9323,19.9267,14.7894,16.9155
2021-10-04,7.6297,15.6181,24.2965,19.4687,15.1104,16.8498
2021-10-05,11.323,16.0018,22.5964,18.6292,15.6257,16.789
2021-10-06,11.3754,15.6815,22.5482,18.3568,15.5997,16.8287
2021-10-07,6.3642,15.742,24.6103,19.2674,15.7118,16.8633
2021-10-08,2.8839,15.9405,25.3912,19.7833,15.7498,16.8902
2021-10-09,4.3779,16.2289,24.9205,19.9231,16.0416,16.8399
2021-10-10,6.0651,16.4468,25.6897,20.2857,16.1179,16.8057
2021-10-11,3.7508,15.8846,26.3887,20.3876,15.9272,16.7691
2021-10-12,3.6659,16.1395,25.6421,20.2817,15.8969,16.7683
2021-10-13,1.0905,16.6472,26.8184,21.0583,15.408,16.8075
2021-10-14,2.9239,16.6177,26.8646,21.0917,15.6602,16.679
2021-10-15,7.0675,15.8693,25.0166,19.8887,15.3103,16.537
2021-10-16,7.6565,15.5365,24.3809,19.2633,15.0039,16.549
2021-10-17,5.7396,15.852,23.4581,19.0982,14.6536,16.5527
2021-10-18,5.0311,15.1283,24.6862,19.1086,14.3911,16.425
2021-10-19,10.101,15.862,23.6526,19.0339,15.0011,16.5062
2021-10-20,8.0801,15.3794,23.9383,19.0814,14.6573,16.6003
2021-10-21,3.2372,15.6064,25.7559,19.9383,14.5126,16.6827
2021-10-22,3.3434,15.8548,25.8979,20.4349,14.9708,16.6557
2021-10-23,2.8599,15.5088,26.6817,20.5874,14.7479,16.5285
2021-10-24,2.8894,15.9742,27.4062,21.041,14.6194,16.3906
2021-10-25,14.4753,15.2428,24.0644,19.1038,13.754,16.4551
2021-10-26,11.1393,14.8647,22.7253,18.1196,13.2506,16.7652
2021-10-27,3.2223,14.9723,25.0168,19.0956,13.6345,17.0409
2021-10-28,6.5451,15.7228,24.0294,19.2081,14.826,17.0426
2021-10-29,7.7543,15.8299,23.8003,19.1265,15.3296,17.0148
2021-10-30,2.8135,14.9599,25.348,19.6248,14.985,17.165
2021-10-31,3.8824,15.8019,26.0055,20.2793,15.3003,16.8716
2021-11-01,5.4934,15.9195,25.2491,20.0204,15.4282,16.9394
2021-11-02,5.7798,15.5832,25.7985,20.0233,15.1091,16.9435
2021-11-03,10.2442,15.4419,24.4853,19.2384,14.7614,16.9512
2021-11-04,8.27,15.6449,23.9295,18.9682,15.1915,16.916
2021-11-05,7.055,15.5539,23.8317,18.9611,14.6578,16.863
2021-11-06,4.9032,15.3839,24.8555,19.3401,14.275,16.7527
2021-11-07,4.3972,15.3191,25.0293,19.4245,14.2342,16.6977
2021-11-08,6.1008,15.3531,24.9115,19.5711,14.7469,16.8243
2021-11-09,7.5374,15.842,23.6217,19.3913,14.7471,17.5943
2021-11-10,6.1705,15.3021,24.2703,19.1847,14.3705,16.8398
2021-11-11,6.2004,15.9849,24.3875,19.5782,15.1025,16.8896
2021-11-12,10.0292,16.0814,23.0812,19.017,15.2924,16.889
2021-11-13,7.2115,15.8962,24.2557,19.3225,15.1923,16.77
2021-11-14,3.7512,15.7769,25.089,19.7728,14.9368,16.8004
2021-11-15,4.6008,15.9999,25.6977,20.2208,15.4029,16.8212
2021-11-16,9.9136,16.5632,24.4947,19.8833,15.4741,16.7752
2021-11-17,7.8189,16.1798,24.6395,19.9418,15.2418,16.6425
2021-11-18,8.1321,15.5777,24.3819,19.7324,14.3316,16.5915
2021-11-19,8.7505,15.4677,23.4902,19.0202,13.9268,16.5848
2021-11-20,9.9503,15.3736,22.9221,18.6613,14.5557,16.5261
2021-11-21,7.6716,15.5323,23.61,18.9621,15.3409,16.5666
2021-11-22,4.5768,16.111,25.2629,19.8121,15.9033,16.6852
2021-11-23,8.02,16.7156,24.3563,19.9123,16.2528,16.9177
2021-11-24,14.0667,16.321,22.2255,18.8158,16.3173,17.1803
2021-11-25,6.6513,16.3574,24.3189,19.4065,16.4961,17.4008
2021-11-26,6.8261,16.594,24.4769,19.7028,16.6907,17.5808
2021-11-27,8.5735,16.0596,23.8405,19.4871,16.4632,17.4838
2021-11-28,5.551,16.1462,24.1215,19.5107,16.2606,17.3731
2021-11-29,11.0619,16.2205,23.2779,19.0955,16.0682,17.4679
2021-11-30,11.1261,15.854,23.3716,19.0082,15.6406,17.418
2021-12-01,4.4264,15.953,24.7583,19.7521,15.6862,17.3379
2021-12-02,9.3615,16.5381,24.0512,19.5099,15.7825,17.2753
2021-12-03,7.6761,15.9552,24.0804,19.2476,15.6696,17.271
2021-12-04,10.302,16.3272,24.0825,19.5796,16.3387,17.3296
2021-12-05,12.8979,16.4307,22.6862,19.0185,16.5889,17.4472
2021-12-06,12.9988,16.2403,22.3432,18.7589,16.5292,17.7625
2021-12-07,8.7736,16.2852,23.438,19.1397,16.5568,17.8345
2021-12-08,5.2264,16.1136,25.2432,19.8423,16.6777,17.6219
2021-12-09,8.924,16.7582,23.6766,19.736,17.1408,17.8394
2021-12-10,10.8908,16.9733,23.0294,19.4317,16.8986,17.9031
2021-12-11,4.8789,16.6373,24.7611,19.82,16.4589,17.7809
2021-12-12,4.8404,16.3965,24.5222,19.9448,15.9476,17.7055
2021-12-13,5.0628,15.8834,25.2364,19.9967,15.7225,17.6727
2021-12-14,5.195,15.8041,24.8346,19.938,15.7213,17.6562
2021-12-15,8.7742,16.0973,24.0945,19.5744,15.9899,17.6014
2021-12-16,10.2353,16.2477,23.1706,19.1523,16.1885,17.6629
2021-12-17,9.2948,16.1621,23.4647,19.1492,16.1135,17.7183
2021-12-18,6.6534,16.661,23.5828,19.5209,16.3862,17.6831
2021-12-19,4.178,16.5133,24.964,19.8621,16.3306,17.7977
2021-12-20,5.5609,16.4929,24.6886,19.9759,16.376,17.8306
2021-12-21,6.0724,16.1754,25.2718,20.2057,16.2041,17.8879
2021-12-22,8.6035,16.4164,23.5714,19.481,16.0111,17.9086
2021-12-23,8.6633,16.0568,24.4358,19.5048,15.7331,18.0958
2021-12-24,6.2686,16.365,24.4553,19.6862,16.207,18.3854
2021-12-25,4.1545,16.1665,25.698,20.3146,16.4028,18.674
2021-12-26,4.4841,16.4968,26.0192,20.6065,16.278,18.9702
2021-12-27,5.7194,16.2072,25.6727,20.4736,15.8923,19.1083
2021-12-28,8.9122,16.1325,24.0713,19.7056,16.1483,18.9049
2021-12-29,10.2233,16.8499,23.4441,19.4657,16.6809,19.1356
2021-12-30,5.4876,16.4234,25.0184,19.8279,16.8387,19.2451
2021-12-31,3.4255,16.4136,26.2272,20.6811,16.4037,19.272
2022-01-01,3.5358,16.5333,25.9277,20.762,16.5844,19.224
2022-01-02,3.8295,16.547,25.6069,20.7162,16.7194,19.2976
2022-01-03,3.2746,16.5923,25.7642,20.705,16.2783,19.3482
2022-01-04,3.491,15.9195,25.8555,20.4336,15.3721,19.4133
2022-01-05,3.6162,15.7771,25.9456,20.373,15.3151,19.4748
2022-01-06,4.1828,15.8915,25.2764,20.2036,15.4294,19.6462
2022-01-07,3.1391,15.9441,25.9288,20.285,15.7513,19.8405
2022-01-08,3.8592,16.6569,25.7434,20.5439,16.1214,19.9836
2022-01-09,6.8497,16.5505,24.2789,19.8489,15.9711,20.17
2022-01-10,5.7116,16.0177,24.2786,19.4409,15.8397,20.3799
2022-01-11,4.3531,15.5838,24.409,19.4115,15.5663,20.3213
2022-01-12,6.0248,15.4834,24.1965,19.2619,15.6821,20.3093
2022-01-13,5.6861,15.7418,24.4203,19.3633,15.8456,20.3123
2022-01-14,7.5724,15.6736,23.7993,18.9794,15.844,20.432
2022-01-15,11.2787,15.7011,22.3652,18.4705,16.0342,20.4558
2022-01-16,4.4288,15.5064,24.8062,19.2317,15.8173,20.5876
2022-01-17,3.3226,15.7364,25.4738,19.7499,15.9288,20.5758
2022-01-18,6.629,15.882,24.6689,19.7822,16.1854,20.3639
2022-01-19,10.1376,16.0741,23.9461,19.4927,16.3958,20.2264
2022-01-20,9.8378,16.2434,22.921,18.8422,16.366,20.2027
2022-01-21,9.8876,16.249,23.1457,18.9138,16.5132,20.0728
2022-01-22,8.598,16.2035,24.0701,19.2875,16.4482,19.9876
2022-01-23,10.4249,16.0185,23.2135,19.1194,16.3419,20.0776
2022-01-24,11.0052,16.4248,23.4204,19.2702,16.6722,19.98
2022-01-25,15.4111,16.392,22.6866,18.9453,16.778,19.9437
2022-01-26,13.4751,16.0238,23.1229,18.676,16.4138,20.003
2022-01-27,4.8642,15.9727,24.4339,19.4073,16.4712,20.0064
2022-01-28,6.9191,16.3981,24.1754,19.6162,16.5378,19.9211
2022-01-29,8.7477,15.9228,24.4567,19.6181,16.14,19.7601
2022-01-30,11.8565,15.9686,22.9372,19.0524,15.589,19.74
2022-01-31,5.7857,15.5124,23.6398,19.0137,15.6053,19.6031
2022-02-01,7.8649,15.219,23.1879,18.773,15.4742,19.6268
2022-02-02,3.6253,16.0313,24.1536,19.3234,15.8803,19.4604
2022-02-03,7.5885,16.0274,22.9196,18.8654,16.1303,19.2546
2022-02-04,7.0287,16.1839,23.2795,19.0015,16.1008,19.0847
2022-02-05,5.5806,15.6464,24.6676,19.2564,15.6216,18.9156
2022-02-06,11.1511,16.131,23.1864,18.9574,16.1265,19.4563
2022-02-07,15.7575,15.8414,21.834,18.3237,16.0648,19.7489
2022-02-08,9.2121,15.8178,23.3349,18.7489,16.04,19.8597
2022-02-09,6.9353,16.2411,23.8642,19.1922,16.3119,20.0189
2022-02-10,7.6932,16.1307,23.4661,19.1103,16.1968,19.6925
2022-02-11,5.7535,15.7649,25.0221,19.4872,15.9195,19.3429
2022-02-12,12.4099,16.2326,23.0724,18.9406,16.3505,19.3708
2022-02-13,11.5762,16.231,23.2042,18.8716,16.3046,18.8671
2022-02-14,8.0262,16.0479,24.3319,19.1887,16.1171,19.0865
2022-02-15,10.8356,16.4311,23.2802,19.2527,16.6016,19.0931
2022-02-16,12.0165,16.3151,22.4857,18.8216,16.4991,19.0148
2022-02-17,9.6753,16.2198,23.4599,19.0202,16.4626,19.0135
2022-02-18,5.9555,16.4979,24.8304,19.7048,16.6526,19.1108
2022-02-19,6.9583,16.4577,25.0577,19.981,16.6988,19.2062
2022-02-20,9.3255,16.0975,24.1691,19.4989,16.2113,19.3165
2022-02-21,8.1555,15.7497,23.6724,19.1293,16.1133,19.2875
2022-02-22,8.381,16.2358,22.9569,18.9123,16.2893,19.3455
2022-02-23,7.0333,16.629,23.3812,19.2484,16.6585,19.5256
2022-02-24,9.1556,16.573,23.7874,19.2627,16.8626,19.5597
2022-02-25,11.7285,16.3119,23.4461,19.0687,16.7854,19.6498
2022-02-26,17.3874,16.0606,21.3492,18.2263,16.4603,19.6445
2022-02-27,8.4978,15.9948,24.5227,19.1834,16.4155,19.375
2022-02-28,7.5206,15.9498,24.6783,19.5175,16.4605,19.3463
2022-03-01,11.2907,16.646,23.9216,19.5393,16.9269,19.4622
2022-03-02,9.6532,16.2549,23.6902,19.1609,16.538,19.4867
2022-03-03,9.0954,16.0847,23.7411,19.1169,16.5067,19.6555
2022-03-04,6.3639,16.468,24.6456,19.6092,16.7303,19.7258
2022-03-05,7.4942,16.278,24.8841,19.7466,16.7717,19.7626
2022-03-06,11.1397,16.8896,24.0229,19.7441,17.0421,19.7722
2022-03-07,12.3455,16.6012,23.3757,19.3265,16.864,20.0142
2022-03-08,8.3031,16.2859,23.7034,19.199,16.494,20.2229
2022-03-09,12.1448,15.898,22.468,18.5712,16.4942,20.0811
2022-03-10,7.2875,15.9648,24.1095,19.0962,16.4914,20.087
2022-03-11,9.8719,16.1364,23.5664,19.1369,16.6889,20.0844
2022-03-12,12.726,16.1649,22.4405,18.6853,16.6168,20.1274
2022-03-13,11.9834,15.9843,23.0511,18.5927,16.3614,20.1353
2022-03-14,11.7449,15.7659,22.278,18.3466,16.2497,20.1052
2022-03-15,8.5231,15.5968,22.9802,18.5008,16.1587,20.0347
2022-03-16,9.2063,15.1882,22.7862,18.3711,15.5116,19.7888
2022-03-17,5.11,14.4588,24.2741,18.5967,15.1416,19.6368
2022-03-18,4.079,15.1477,24.3871,19.061,15.7464,19.3792
2022-03-19,11.6467,16.1208,23.2751,19.0396,16.4409,19.2688
2022-03-20,14.7483,16.4165,22.7019,18.9152,16.7728,19.1423
2022-03-21,14.1718,16.2005,22.5003,18.6584,16.5416,19.1909
2022-03-22,7.8469,16.1167,23.6245,19.1056,16.6344,19.0984
2022-03-23,7.4202,16.1718,24.6703,19.6458,16.783,18.9579
2022-03-24,8.5318,15.8645,23.8758,19.3524,16.652,18.754
2022-03-25,9.958,16.1354,24.0236,19.3366,16.5229,18.6051
2022-03-26,13.1105,16.5561,22.3867,18.9026,16.5918,18.4452
2022-03-27,10.6115,15.8808,22.4791,18.4658,16.0434,18.4023
2022-03-28,12.0571,16.2866,22.7765,18.8217,16.5102,18.457
2022-03-29,5.4313,16.2359,24.0322,19.3205,16.5254,18.5012
2022-03-30,5.4644,15.9498,24.6825,19.4203,16.2831,18.4475
2022-03-31,10.9082,15.7584,23.5912,19.059,16.2445,18.2459
2022-04-02,9.1432,15.1173,21.6817,17.6349,14.8383,18.0775
2022-04-03,3.6936,15.1879,23.649,18.5022,14.9979,18.0793
2022-04-04,4.215,15.228,24.2235,19.0657,15.5204,18.1311
2022-04-05,4.6445,15.305,24.8357,19.3583,15.715,18.2878
2022-04-06,6.6329,15.1942,23.9441,19.1118,15.9354,18.3664
2022-04-07,7.3114,15.8882,24.3358,19.3065,16.3269,18.445
2022-04-08,8.2333,16.1775,23.9528,19.3787,16.61,18.5616
2022-04-09,13.2187,16.1991,22.3515,18.806,16.739,18.5827
2022-04-10,6.414,16.0542,24.2168,19.1148,16.4585,18.6259
2022-04-11,3.4962,15.1848,24.5877,19.2126,15.6172,18.4131
2022-04-12,5.179,15.0398,24.7666,19.2534,15.2908,18.2493
2022-04-13,7.111,15.0102,23.493,18.8123,14.7797,18.046
2022-04-14,4.8418,14.678,24.0441,18.7805,14.6453,17.9673
2022-04-15,8.9161,15.2051,23.3225,18.636,14.7733,17.8913
2022-04-16,2.3022,14.0481,24.0944,18.5273,14.0421,17.7495
2022-04-17,4.1029,14.7913,23.7675,18.8834,14.3212,17.53
2022-04-18,8.5844,14.8754,22.8691,18.486,14.5367,17.5834
2022-04-19,5.9576,14.959,24.0396,18.8824,14.9481,17.6668
2022-04-20,6.0651,14.9832,23.4004,18.7736,15.414,17.6702
2022-04-21,6.039,15.1255,23.7227,18.7406,15.513,17.5837
2022-04-22,1.9267,14.7105,25.1351,19.2372,15.4089,17.4072
2022-04-23,2.8818,15.2006,25.3338,19.5227,15.3795,17.2898
2022-04-24,8.2347,15.3398,24.358,19.1743,15.8075,17.1599
2022-04-25,10.2858,15.5158,24.0427,19.1094,15.9127,17.1437
2022-04-26,2.6921,15.2904,25.4716,19.5523,15.6107,17.0435
2022-04-27,3.5437,15.4547,25.2025,19.8078,15.4804,16.9943
2022-04-28,7.7686,15.2672,23.307,18.9583,15.2523,17.0931
2022-04-29,6.111,15.0669,23.2705,18.6465,15.1666,17.2329
2022-04-30,6.6665,15.4874,22.7569,18.5355,14.9079,17.2309
2022-05-01,1.7369,14.7672,24.1008,18.6574,14.4731,17.2968
2022-05-02,2.1558,14.974,24.7467,19.2256,14.4696,17.2873
2022-05-03,4.1819,15.2321,25.1251,19.5597,15.0783,17.3782
2022-05-04,9.0349,15.181,22.5916,18.4443,14.8581,17.5947
2022-05-05,10.2703,14.4845,22.1145,17.8208,13.9328,17.7838
2022-05-06,2.9603,13.9731,23.6644,18.2318,13.9389,17.8152
2022-05-07,2.1713,14.4574,23.4735,18.4747,14.4224,17.7725
2022-05-08,3.1609,14.3874,23.6027,18.5489,14.5125,17.6144
2022-05-09,1.8785,14.2587,24.7862,18.9483,14.2737,17.4862
2022-05-10,5.6892,15.2345,23.7219,19.0076,14.7918,17.5485
2022-05-11,7.3021,14.3915,23.4822,18.3016,14.0799,17.7532
2022-05-12,10.3172,15.0845,22.1905,18.0634,14.2545,17.8088
2022-05-13,5.8818,14.6767,23.5929,18.4386,14.3422,17.7798
2022-05-14,4.2449,14.4103,24.2109,18.7146,14.1233,17.8446
2022-05-15,7.7651,14.7495,23.14,18.4859,13.9566,17.8741
2022-05-16,8.7551,15.0125,22.8665,18.3709,13.9481,17.9482
2022-05-17,14.5718,14.659,21.0733,17.5271,13.2048,17.9715
2022-05-18,4.8141,13.533,20.8875,16.7793,11.9639,17.93
2022-05-19,2.4939,13.3549,21.1785,16.8352,11.6765,17.9667
2022-05-20,0.4723,12.1985,22.7677,17.0119,11.4239,17.7621
2022-05-21,0.4176,12.5012,23.7067,17.6636,12.2242,17.2797
2022-05-22,0.7265,13.3974,24.0778,18.216,12.6464,17.0318
2022-05-23,3.7189,13.4681,23.0679,17.928,12.5826,16.9825
2022-05-24,5.1414,13.2536,23.0545,17.6887,12.6111,16.9707
2022-05-25,6.837,13.681,22.5839,17.6956,13.2448,16.9634
2022-05-26,7.1304,14.3674,22.4273,17.8557,13.456,16.9342
2022-05-27,5.259,13.935,22.7004,17.7868,13.2532,17.1442
2022-05-28,4.246,14.063,23.1038,17.8578,12.9746,16.9037
2022-05-29,1.857,13.6817,24.3913,18.2422,13.041,16.8982
2022-05-30,2.1557,13.6688,24.5052,18.5601,13.2322,16.7401
2022-05-31,4.1876,14.527,23.3275,18.3448,13.819,16.5688
2022-06-01,4.3782,13.9949,22.2816,17.5843,13.5238,16.418
2022-06-02,3.6634,14.3984,23.094,18.0517,13.8296,16.206
2022-06-03,8.0162,14.7941,21.99,17.8434,14.0896,16.2185
2022-06-04,6.8265,14.9895,21.3379,17.6512,14.4673,16.3197
2022-06-05,2.7945,15.0283,22.7763,18.2025,14.6277,16.1875
2022-06-06,3.3631,13.9087,23.3998,18.2464,14.3879,16.1016
2022-06-07,6.2511,14.2748,22.9122,17.9393,14.0127,16.0207
2022-06-08,3.4642,13.4883,23.6303,17.8279,13.2273,15.9117
